fetch_ts_utc,fetch_ts_ist,symbol,expiry_date,strike,option_type,underlying_value,bid_price,bid_qty,ask_price,ask_qty,ltp,mid_price,open_interest,change_in_oi,total_traded_volume,pchange_vs_prev_close,nse_iv,computed_iv,delta,gamma,theta,vega,vanna,charm,vomma,speed,zomma,color,veta,omega,dual_delta,dual_gamma,time_to_expiry_years,futures_price,implied_cost_of_carry,dividend_yield_used,dividend_yield_source,risk_free_rate_used,india_vix,lot_size,underlying_day_open,underlying_day_high,underlying_day_low,underlying_prev_close,price_source_for_iv,data_quality_flag
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21950.0,CE,24228.25,2184,780,2397.7,780,0.0,2290.85,0,0,0,0,0,,,,,,,,,,,,,,,,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,no_price_available
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21950.0,PE,24228.25,0.7,6110,0.75,12415,0.7,0.725,1234,374,2139,-33.333333333333336,34.53,0.34729502936733475,-0.0027023974498949503,9.384640034897332e-06,-0.86994543103732,0.21279073972988838,-0.06584345343344129,0.002676696891253042,4.681127272511104,-3.0296504396257654e-08,0.00017942563662760627,-7.230473438831098e-06,-0.21656247117190722,-90.30922083996256,0.0030159163081203222,1.1433854531444475e-05,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,ok
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,22000.0,CE,24228.25,2276.95,65,2282.2,130,2282.9,2279.575,7222,-999,1185,-0.5185637092557086,55.15,,,,,,,,,,,,,,,,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,no_price_available
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,22000.0,PE,24228.25,0.7,329225,0.75,271050,0.75,0.725,65082,-6504,63546,-28.571428571428573,34.05,0.3402105780405096,-0.002754732326325315,9.747388754233784e-06,-0.8661745571792928,0.21650734673495045,-0.0682519872394437,0.0027147298416880183,4.841494655555556,-3.206015830373989e-08,0.0001893154397023138,-7.462804774548254e-06,-0.21929206623256584,-92.05840300435618,0.0030666974317950127,1.1821892838220199e-05,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,ok
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,22050.0,CE,24228.25,2168,780,2297.85,780,0.0,2232.925,0,0,0,0,0,,,,,,,,,,,,,,,,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,no_price_available
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,22050.0,PE,24228.25,0.8,37895,0.85,36400,0.8,0.825,2045,808,5395,-33.333333333333336,33.55,0.33745343414188644,-0.0031263536507296053,1.101445886571724e-05,-0.9620187857880781,0.24266858354914078,-0.07596700630825635,0.0029931063012619678,5.308410818763876,-3.596383375946384e-08,0.00020830015809700234,-8.130600816966218e-06,-0.23909531731430553,-91.80914125874729,0.003472612986677426,1.3298114571505324e-05,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,ok
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,22100.0,CE,24228.25,1992.5,780,2247.85,780,0.0,2120.175,0,0,0,0,0,,,,,,,,,,,,,,,,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,no_price_available
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,22100.0,PE,24228.25,0.75,87035,0.8,101075,0.8,0.775,9796,55,20260,-30.434782608695652,32.83,0.32822741928374966,-0.003028498702335974,1.1004360762443185e-05,-0.9082100829187479,0.23581760018689965,-0.07621871281749391,0.002917168550117883,5.34634923775458,-3.710690771153562e-08,0.00021595608323011616,-8.187169578424678e-06,-0.23372408057100283,-94.67765807573225,0.003355213759881237,1.3225873511097996e-05,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,ok
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,22150.0,CE,24228.25,2123.75,65,2146.75,65,0.0,2135.25,2,0,0,0,0,,,,,,,,,,,,,,,,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,no_price_available
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,22150.0,PE,24228.25,0.75,61620,0.8,67015,0.8,0.775,5275,1917,19337,-36,32.11,0.32111828365684386,-0.0030910210269036293,1.1456913495535691e-05,-0.9039579996281768,0.2401978996741981,-0.0791786595999639,0.0029607222197208845,5.5403916555656485,-3.940544491723781e-08,0.00022858293960014643,-8.464322434850313e-06,-0.23681084304518676,-96.62255109455029,0.0034160319804170743,1.370768972209997e-05,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,ok
